DateTime,Seq Count,Timestamp 1,Timestamp 2,FP Temp,DIBTemp,HVTemp,HVVolts,HVCurrent,Amps_1v5,Amps_3v3_D,Amps_3v3_A,phRate,goodCmdCount,errorCount,HeaterPWM,HeaterAccum,sysError
2025-03-16_18-01-40,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-02-40,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-03-40,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-04-39,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-05-39,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-06-39,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-07-39,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-08-39,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-09-38,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-10-38,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-11-38,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-12-38,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-13-37,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-14-37,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-15-37,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-16-37,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-17-37,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-18-36,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-19-36,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-20-36,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-21-36,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-22-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-23-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-24-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-25-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-26-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-27-35,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-28-34,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
2025-03-16_18-29-34,49155,0,14,-4.937484197378538,12.781749262010038,10.18165531509787,-9.1928,0.57565632,143.84931999999998,56.86544799999996,48.00757599999997,0,0,0,0.0,65432,111
